ID,Date stamp,Date,0,1,2,3,4,5,6,7,8,9
711913-5,2,7/1/18,0,0.027777778,0.044444444,0,0.080555556,0,0,0.16666667,0.10277778,0.008333333
711913-6,2,7/1/18,0.012544803,0.023297491,0.005376344,0.044802867,0.039426523,0,0.019713262,0.1344086,0.1827957,0
711913-7,2,7/1/18,0.060679612,0,0.026699029,0.046116505,0.060679612,0,0.060679612,0.14320388,0.041262136,0
711913-8,2,7/1/18,0.012162162,0,0.002702703,0,0.040540541,0,0.006756757,0.18108108,0.18783784,0.001351351
711913-9,2,7/1/18,0,0.021276596,0,0.042553191,0.017730496,0.007092199,0.042553191,0.10992908,0.15248227,0
711914-1,2,7/1/18,0.006818182,0.004545455,0.14772727,0,0,0.063636364,0.004545455,0.2,0,0.006818182
711914-2,2,7/1/18,0,0.001798561,0.2176259,0.003597122,0,0.005395684,0.01618705,0.17266187,0.023381295,0
711914-3,2,7/1/18,0,0.033591731,0.2248062,0,0,0.018087855,0,0.19638243,0,0
711914-3,2,7/1/18,0.001680672,0.020168067,0.23529412,0.03697479,0.016806723,0.006722689,0,0.025210084,0.003361345,0.006722689
711914-4,2,7/1/18,0,0,0.31528662,0.00955414,0,0,0.022292994,0.035031847,0,0
711914-5,2,7/1/18,0.010989011,0,0.15541601,0.083202512,0.003139717,0,0.014128728,0.073783359,0,0.009419152
711914-6,2,7/1/18,0,0.025210084,0.17647059,0.048319328,0,0.035714286,0.025210084,0.037815126,0,0
711914-7,2,7/1/18,0,0.008032129,0.17269076,0.036144578,0,0,0.044176707,0.060240964,0,0.02811245
711914-8,2,7/1/18,0,0,0.25576923,0,0,0,0.025,0.10576923,0,0.005769231
711914-9,2,7/1/18,0.017133956,0.017133956,0.25545171,0.040498442,0,0,0.007788162,0.096573209,0,0
711914-10,2,7/1/18,0.034666667,0.056,0.20533333,0,0,0.002666667,0,0.10133333,0,0.013333333
711914-11,2,7/1/18,0,0,0.30516432,0,0,0.007042254,0,0.15258216,0,0
711914-12,2,7/1/18,0,0,0.17517007,0.056122449,0,0,0.022108844,0.14285714,0.00170068,0.003401361
711914-13,2,7/1/18,0.017985612,0,0.16546763,0,0,0,0.010791367,0.21223022,0.032374101,0.007194245
711914-14,2,7/1/18,0,0.03564728,0.20075047,0,0,0,0,0.12945591,0.028142589,0.030018762
711914-15,2,7/1/18,0,0,0.23897059,0,0,0.005514706,0.027573529,0.125,0.018382353,0
711915-1,2,7/1/18,0.002673797,0.013368984,0,0,0.005347594,0.12032086,0.005347594,0.31016043,0.026737968,0.024064171
711915-2,2,7/1/18,0.021956088,0,0.031936128,0,0.001996008,0.14570858,0,0.23353293,0.017964072,0.013972056
711915-3,2,7/1/18,0,0.021818182,0,0.010909091,0,0.041818182,0.045454545,0.32181818,0.016363636,0
711915-4,2,7/1/18,0.00982801,0,0,0.034398034,0.004914005,0.11302211,0,0.33660934,0.017199017,0.007371007
711915-5,2,7/1/18,0,0.016233766,0.011363636,0,0.003246753,0.079545455,0,0.35551948,0.022727273,0.003246753
711915-7,2,7/1/18,0.006908463,0.027633851,0.013816926,0,0,0.039723661,0.034542314,0.33678756,0.022452504,0
711915-8,2,7/1/18,0,0.006896552,0.020689655,0.020689655,0.04137931,0.045977011,0.052873563,0.26666667,0,0
711915-9,2,7/1/18,0,0,0,0,0.039848197,0.081593928,0.041745731,0.31309298,0.001897533,0.009487666
711915-10,2,7/1/18,0,0,0,0.008695652,0.063043478,0.058695652,0.008695652,0.3326087,0.019565217,0.006521739
711915-11,2,7/1/18,0,0,0.016759777,0,0.05027933,0.005586592,0,0.36312849,0.022346369,0.061452514
711915-1,2,7/1/18,0.004,0.016,0,0,0,0,0,0.16666667,0.036,0.35333333
711915-2,2,7/1/18,0.001680672,0,0,0,0.010084034,0,0,0.21344538,0.011764706,0.25546218
711915-3,2,7/1/18,0.011686144,0.003338898,0,0,0.031719533,0,0.001669449,0.15191987,0.03672788,0.32721202
711915-4,2,7/1/18,0,0.001805054,0.001805054,0.003610108,0.016245487,0,0.019855596,0.084837545,0,0.40613718
711915-5,2,7/1/18,0,0,0.003960396,0.037623762,0,0,0.01980198,0.065346535,0.027722772,0.37821782
711915-6,2,7/1/18,0,0,0,0.003642987,0,0.003642987,0,0.06557377,0.018214936,0.40801457
711915-7,2,7/1/18,0,0.014319809,0,0,0,0.00477327,0,0.15274463,0.011933174,0.37470167
711915-8,2,7/1/18,0,0.02020202,0,0.031986532,0.011784512,0.003367003,0.031986532,0.079124579,0,0.31649832
711915-9,2,7/1/18,0,0.012631579,0,0,0.016842105,0.002105263,0.018947368,0.094736842,0,0.35789474
711915-10,2,7/1/18,0.014553015,0.062370062,0.014553015,0.004158004,0.022869023,0,0.008316008,0.068607069,0.004158004,0.34303534
711915-11,2,7/1/18,0,0,0.036175711,0.002583979,0.031007752,0.002583979,0,0.11111111,0,0.39534884
711915-12,2,7/1/18,0.018595041,0,0.006198347,0,0.041322314,0,0,0.14049587,0,0.33471074
711917-1,2,7/1/18,0.026666667,0,0,0.002222222,0.013333333,0.044444444,0.002222222,0.14222222,0.27333333,0.002222222
711917-2,2,7/1/18,0.002178649,0,0.002178649,0,0.019607843,0.067538126,0,0.1372549,0.30065359,0
711917-3,2,7/1/18,0.080275229,0,0.002293578,0.009174312,0,0.080275229,0,0.12155963,0.21330275,0.016055046
711917-4,2,7/1/18,0.014354067,0.004784689,0,0.0215311,0,0.12679426,0.016746411,0.11004785,0.17703349,0.014354067
711917-5,2,7/1/18,0.02303263,0,0.026871401,0,0,0.12859885,0.001919386,0.099808061,0.20921305,0.009596929
711917-6,2,7/1/18,0,0,0.011965812,0,0.005128205,0.17264957,0.013675214,0.13675214,0.1025641,0
711917-7,2,7/1/18,0.019184652,0.002398082,0,0,0.002398082,0.117506,0,0.12709832,0.17266187,0
711917-8,2,7/1/18,0.009433962,0,0.030188679,0,0,0.10943396,0,0.14150943,0.13773585,0.01509434
711917-9,2,7/1/18,0,0,0,0.00243309,0.01459854,0.20681265,0,0.097323601,0.16545012,0
711917-10,2,7/1/18,0.001814882,0.032667877,0,0.014519056,0.001814882,0.14337568,0.001814882,0.11252269,0.15607985,0
711917-11,2,7/1/18,0.022648084,0,0.027874564,0.003484321,0,0.14982578,0.022648084,0.10801394,0.099303136,0.005226481
711917-12,2,7/1/18,0.005366726,0.007155635,0,0.01431127,0,0.13774597,0,0.11627907,0.18067979,0.019677996
711917-13,2,7/1/18,0.012681159,0,0,0,0,0.10326087,0,0.10869565,0.23188406,0
711917-14,2,7/1/18,0.052884615,0,0,0,0,0.1025641,0,0.12820513,0.18910256,0.008012821
711917-15,2,7/1/18,0,0.008356546,0.013927577,0,0.019498607,0.13927577,0,0.11977716,0.21448468,0.011142061
730651-1,3,1/1/19,0.004878049,0,0,0,0.20731707,0.014634146,0.017073171,0.22926829,0.009756098,0.056097561
730651-2,3,1/1/19,0.015060241,0,0,0,0.1746988,0.039156627,0,0.22590361,0.072289157,0
730651-3,3,1/1/19,0,0.013282732,0.007590133,0.003795066,0.089184061,0.015180266,0,0.23719165,0.09487666,0.043643264
730651-4,3,1/1/19,0.003100775,0.020155039,0,0,0.21705426,0.001550388,0,0.23410853,0,0.004651163
730651-5,3,1/1/19,0.017761989,0,0,0.019538188,0.22557726,0,0.04973357,0.18472469,0.008880995,0.005328597
730651-6,3,1/1/19,0.02020202,0.006060606,0.008080808,0,0.18585859,0.012121212,0.070707071,0.16969697,0.012121212,0.014141414
730651-7,3,1/1/19,0,0,0,0,0.22778675,0.022617124,0.053311793,0.19870759,0,0
730651-8,3,1/1/19,0,0,0.006012024,0.004008016,0.29859719,0.02004008,0.032064128,0.14829659,0,0.008016032
730651-9,3,1/1/19,0.005882353,0,0,0.027941176,0.29852941,0,0.055882353,0.12647059,0,0
730651-10,3,1/1/19,0.001754386,0.01754386,0.001754386,0,0.34561404,0.001754386,0.014035088,0.14912281,0,0
730651-11,3,1/1/19,0,0,0,0.010733453,0.26833631,0.003577818,0.089445438,0.14847943,0,0
730651-12,3,1/1/19,0,0,0,0,0.24528302,0.012578616,0.064989518,0.16561845,0.002096436,0
730651-13,3,1/1/19,0,0.022047244,0.007874016,0,0.21259843,0,0.047244094,0.18110236,0,0
730651-14,3,1/1/19,0,0,0,0,0.29294756,0,0.05244123,0.13562387,0,0
730651-15,3,1/1/19,0,0,0,0,0.21003135,0.006269593,0,0.2507837,0,0.006269593
730658-1,3,1/1/19,0,0,0,0.039182283,0.30153322,0.003407155,0.02044293,0.16183986,0.03407155,0.005110733
730658-2,3,1/1/19,0,0,0,0.035117057,0.26755853,0.006688963,0.008361204,0.17391304,0.031772575,0
730658-3,3,1/1/19,0.001512859,0.012102874,0.018154312,0.018154312,0.23298033,0,0.019667171,0.14220877,0.077155825,0.028744327
730658-4,3,1/1/19,0,0,0,0.016032064,0.19438878,0,0.026052104,0.22845691,0.06012024,0
730658-5,3,1/1/19,0,0,0,0.02247191,0.19101124,0,0.006741573,0.22696629,0.056179775,0.017977528
730658-6,3,1/1/19,0,0.001718213,0.001718213,0.018900344,0.27147766,0,0.012027491,0.16323024,0.042955326,0.024054983
730658-7,3,1/1/19,0.001984127,0,0.025793651,0.041666667,0.24603175,0,0,0.16666667,0.021825397,0.025793651
730658-8,3,1/1/19,0.015533981,0,0.023300971,0.017475728,0.25825243,0,0,0.12621359,0.048543689,0
730658-9,3,1/1/19,0.003929273,0.015717092,0,0,0.30058939,0,0.021611002,0.13359528,0.023575639,0
730658-10,3,1/1/19,0.010869565,0,0.004658385,0.048136646,0.18322981,0.01863354,0.02173913,0.16149068,0.066770186,0
730655-1,3,1/1/19,0.002155172,0,0,0.19396552,0.006465517,0,0.049568966,0.21551724,0.049568966,0.019396552
730655-2,3,1/1/19,0,0.017416546,0,0.2467344,0.007256894,0.005805515,0.023222061,0.16835994,0,0.013062409
730655-3,3,1/1/19,0,0,0,0.20300752,0,0.037593985,0.02556391,0.15338346,0.046616541,0
730655-4,3,1/1/19,0,0,0.010615711,0.3418259,0.002123142,0,0.044585987,0.04670913,0.002123142,0.010615711
730655-5,3,1/1/19,0,0,0,0.33687405,0,0.003034901,0.024279211,0.080424886,0.016691958,0
730655-6,3,1/1/19,0,0,0,0.39250493,0,0.001972387,0.031558185,0.061143984,0.00591716,0
730655-7,3,1/1/19,0,0,0,0.29041096,0,0,0.038356164,0.043835616,0.01369863,0
730655-8,3,1/1/19,0,0,0,0.35077519,0,0.015503876,0.015503876,0.019379845,0,0
730655-9,3,1/1/19,0,0.01750547,0,0.36761488,0,0,0,0.032822757,0,0
730655-10,3,1/1/19,0,0,0.009451796,0.25141777,0.015122873,0.007561437,0.039697543,0.049149338,0.011342155,0
730655-11,3,1/1/19,0,0,0,0.3003096,0,0,0,0.058823529,0.006191951,0.009287926
730655-12,3,1/1/19,0,0,0.008517888,0.34923339,0.003407155,0.005110733,0.023850085,0.049403748,0.003407155,0.005110733
730655-13,3,1/1/19,0,0,0,0.4935305,0.003696858,0,0,0.051756007,0,0
730655-14,3,1/1/19,0,0,0,0.22206096,0.008708273,0.01161103,0.01161103,0.10014514,0.091436865,0
730655-15,3,1/1/19,0,0,0.007246377,0.25652174,0,0.005797101,0.014492754,0.10724638,0.011594203,0
730655-16,3,1/1/19,0,0,0,0.22179732,0.007648184,0,0.03250478,0.13384321,0,0.001912046
730655-17,3,1/1/19,0.017391304,0.010869565,0,0.19347826,0.006521739,0.013043478,0.097826087,0.080434783,0,0
730655-18,3,1/1/19,0,0,0,0.23089431,0,0,0.058536585,0.10406504,0.021138211,0
730655-19,3,1/1/19,0,0,0,0.24584718,0.006644518,0,0.061461794,0.086378738,0.008305648,0
730655-20,3,1/1/19,0,0.008576329,0,0.26758148,0.003430532,0.006861064,0.041166381,0.072041166,0,0.012006861
730655-21,3,1/1/19,0.001538462,0,0,0.22923077,0,0.003076923,0.053846154,0.10153846,0,0
730655-22,3,1/1/19,0.00990099,0,0,0.25940594,0,0.027722772,0.02970297,0.069306931,0,0
730655-23,3,1/1/19,0,0,0.005390836,0.19137466,0,0.021563342,0.056603774,0.099730458,0.005390836,0
730655-24,3,1/1/19,0,0.007556675,0,0.15869018,0.005037783,0,0.083123426,0.10327456,0,0
730655-25,3,1/1/19,0,0,0.001972387,0.28599606,0.001972387,0.007889546,0.021696252,0.063116371,0.009861933,0
730655-26,3,1/1/19,0.003795066,0.024667932,0,0.23529412,0.020872865,0.007590133,0.022770398,0.081593928,0.007590133,0
730659-1,3,1/1/19,0.044747082,0,0,0,0.011673152,0.003891051,0.001945525,0.21011673,0.17120623,0.023346304
730659-2,3,1/1/19,0.057657658,0,0.01981982,0,0,0.018018018,0,0.16396396,0.21081081,0.010810811
730659-3,3,1/1/19,0.0859375,0.001953125,0.01171875,0,0,0,0,0.15429688,0.21875,0.0234375
730659-4,3,1/1/19,0.023090586,0,0.021314387,0,0.008880995,0,0.001776199,0.19182948,0.22557726,0.040852575
730659-5,3,1/1/19,0.06504065,0.004065041,0.004065041,0,0.010162602,0,0.012195122,0.17682927,0.25,0.00203252
730659-6,3,1/1/19,0.053045187,0.013752456,0.003929273,0,0.039292731,0,0,0.15717092,0.18664047,0.027504912
730659-7,3,1/1/19,0.088388215,0.065857886,0.051993068,0.003466205,0.017331023,0,0,0.091854419,0.23570191,0.013864818
730659-8,3,1/1/19,0.044397463,0.002114165,0,0.002114165,0.023255814,0.016913319,0,0.17336152,0.19450317,0.00845666
730659-9,3,1/1/19,0.053370787,0.011235955,0,0,0.019662921,0,0,0.17134831,0.1741573,0
746141-1,4,7/1/19,0,0,0.26132404,0.012195122,0,0.012195122,0.008710801,0.17247387,0.006968641,0.043554007
746141-2,4,7/1/19,0,0.02640264,0.32343234,0,0.004950495,0,0.004950495,0.10891089,0,0.021452145
746141-3,4,7/1/19,0.035123967,0.002066116,0.27066116,0,0,0.02892562,0.010330579,0.10330579,0,0.041322314
746141-4,4,7/1/19,0.013384321,0.030592734,0.30975143,0.001912046,0,0.03250478,0,0.082217973,0.005736138,0.070745698
746141-5,4,7/1/19,0,0.036834925,0.26875853,0.039563438,0,0.005457026,0.004092769,0.083219645,0,0.012278308
746141-6,4,7/1/19,0,0.013803681,0.2898773,0,0.024539877,0.039877301,0.018404908,0.075153374,0,0.015337423
746141-7,4,7/1/19,0.001615509,0,0.21970921,0.022617124,0,0.017770598,0.037156704,0.10500808,0,0.001615509
746141-8,4,7/1/19,0,0.005758157,0.14779271,0.082533589,0,0.005758157,0.071017274,0.080614203,0,0.019193858
746141-9,4,7/1/19,0.006060606,0.01010101,0.24848485,0,0.056565657,0,0,0.14545455,0.012121212,0.012121212
746141-10,4,7/1/19,0.003205128,0,0.28365385,0.02724359,0.006410256,0.001602564,0.012820513,0.16025641,0,0.022435897
746141-11,4,7/1/19,0.001468429,0.016152717,0.22320117,0,0.017621145,0.024963289,0.002936858,0.15712188,0.022026432,0.03671072
746142-1,4,7/1/19,0.03074141,0,0,0,0.014466546,0.028933092,0,0.10126582,0.33815552,0.01084991
746142-2,4,7/1/19,0,0,0,0,0,0.029654036,0.003294893,0.10543657,0.36902801,0.006589786
746142-3,4,7/1/19,0,0.012259194,0.024518389,0,0,0.049036778,0.028021016,0.089316988,0.30472855,0.005253941
746142-4,4,7/1/19,0,0.007285975,0.009107468,0,0.001821494,0.018214936,0.016393443,0.072859745,0.38979964,0
746142-5,4,7/1/19,0.031067961,0,0,0,0,0.038834951,0,0.11067961,0.22524272,0
746142-6,4,7/1/19,0.022821577,0.006224066,0.012448133,0.002074689,0,0.024896266,0.014522822,0.097510373,0.36514523,0.004149378
746142-7,4,7/1/19,0.003636364,0,0,0,0,0.043636364,0,0.058181818,0.40545455,0.018181818
746142-8,4,7/1/19,0.038854806,0,0,0,0.012269939,0,0.018404908,0.079754601,0.36196319,0
746142-9,4,7/1/19,0.035856574,0.001992032,0,0,0,0,0,0.081673307,0.44023904,0
746142-10,4,7/1/19,0.014678899,0,0.011009174,0,0.005504587,0,0,0.091743119,0.40366972,0
746142-11,4,7/1/19,0.022140221,0,0.016605166,0,0,0.014760148,0.009225092,0.079335793,0.33579336,0
746142-12,4,7/1/19,0,0,0.038314176,0,0.01532567,0.017241379,0,0.067049808,0.31800766,0.011494253
746142-13,4,7/1/19,0,0,0.016161616,0,0,0.034343434,0,0.064646465,0.37171717,0.014141414
746142-14,4,7/1/19,0,0,0.007858546,0,0.001964637,0.019646365,0,0.11001965,0.39685658,0
746142-15,4,7/1/19,0.012605042,0,0.00140056,0.009803922,0,0.030812325,0.00140056,0.092436975,0.37114846,0
746142-16,4,7/1/19,0.029850746,0,0.002985075,0,0.014925373,0.028358209,0.007462687,0.12089552,0.32985075,0.008955224
746143-1,4,7/1/19,0,0.012738854,0.006369427,0.18895966,0,0.023354565,0,0.26751592,0.063694268,0.004246285
746143-2,4,7/1/19,0.011437908,0.003267974,0.027777778,0.25980392,0.004901961,0.004901961,0.049019608,0.1127451,0.001633987,0.003267974
746143-3,4,7/1/19,0,0.023853211,0.049541284,0.2,0.020183486,0,0.00733945,0.20550459,0.011009174,0.005504587
746143-4,4,7/1/19,0,0.057803468,0.047687861,0.1517341,0.002890173,0.002890173,0.027456647,0.12861272,0.018786127,0.053468208
746143-5,4,7/1/19,0,0.064144737,0.014802632,0.21875,0.023026316,0,0.03125,0.125,0,0
746143-6,4,7/1/19,0.008510638,0.014893617,0.14680851,0.16808511,0,0,0.027659574,0.1,0,0
746143-7,4,7/1/19,0.012965964,0.009724473,0.077795786,0.22690438,0,0,0.032414911,0.1102107,0,0.009724473
746143-8,4,7/1/19,0.006593407,0,0.074725275,0.23736264,0,0.006593407,0.028571429,0.046153846,0,0
746143-9,4,7/1/19,0.004056795,0,0.002028398,0.25760649,0,0.002028398,0.010141988,0.1663286,0.00811359,0.00811359
746143-10,4,7/1/19,0,0,0,0.12884615,0.059615385,0,0.061538462,0.094230769,0.021153846,0
746143-11,4,7/1/19,0,0.007858546,0.015717092,0.2848723,0.027504912,0,0.037328094,0.053045187,0.011787819,0
746143-12,4,7/1/19,0.006993007,0.001748252,0.005244755,0.26573427,0,0.001748252,0.047202797,0.076923077,0.048951049,0.005244755
746143-13,4,7/1/19,0.003484321,0.00174216,0.059233449,0.21254355,0.010452962,0,0.026132404,0.081881533,0.055749129,0
746143-14,4,7/1/19,0.004081633,0.008163265,0.012244898,0.2122449,0.02244898,0,0.034693878,0.11632653,0.004081633,0.024489796
746144-1,4,7/1/19,0.31810491,0,0.005076142,0,0,0.025380711,0,0.081218274,0.10152284,0.018612521
746144-2,4,7/1/19,0.38345865,0,0.022556391,0,0,0.012531328,0.007518797,0.095238095,0.072681704,0
746144-3,4,7/1/19,0.28671329,0.003496504,0,0.003496504,0,0.027972028,0,0.052447552,0.17307692,0
746144-4,4,7/1/19,0.30485437,0,0.054368932,0,0,0.017475728,0,0.050485437,0.091262136,0
746144-5,4,7/1/19,0.32149901,0.01183432,0.027613412,0.009861933,0.001972387,0,0,0.065088757,0.09270217,0.001972387
746144-6,4,7/1/19,0.35559921,0.001964637,0.023575639,0,0,0.011787819,0,0.060903733,0.11198428,0
746144-7,4,7/1/19,0.28229665,0,0.007177034,0,0,0,0,0.093301435,0.10287081,0.007177034
746144-8,4,7/1/19,0.35282258,0,0.022177419,0.012096774,0.002016129,0.004032258,0,0.052419355,0.078629032,0
746144-9,4,7/1/19,0.34339623,0,0.039622642,0,0.005660377,0,0.003773585,0.073584906,0.10188679,0
746144-10,4,7/1/19,0.36926148,0,0.047904192,0,0,0,0,0.0499002,0.043912176,0.005988024
746144-11,4,7/1/19,0.36461538,0.003076923,0.026153846,0,0,0.024615385,0,0.009230769,0.11384615,0.007692308
746144-12,4,7/1/19,0.34576271,0,0.059322034,0,0.005084746,0.027118644,0,0.033898305,0.10847458,0
746144-13,4,7/1/19,0.34541985,0,0.028625954,0,0,0.02480916,0,0.062977099,0.047709924,0.019083969
746144-14,4,7/1/19,0.35637481,0,0,0,0,0,0,0.059907834,0.082949309,0.033794163
746144-15,4,7/1/19,0.31327434,0,0.005309735,0.012389381,0.008849558,0,0,0.095575221,0.12389381,0
746144-16,4,7/1/19,0.24822695,0,0.002364066,0,0,0,0.004728132,0.10401891,0.1536643,0.004728132
757660-1,5,1/1/20,0,0,0.001612903,0.014516129,0.035483871,0.00483871,0.001612903,0.33709677,0,0.035483871
757660-2,5,1/1/20,0.003294893,0.006589786,0.008237232,0,0.036243822,0,0,0.27182867,0.10708402,0.011532125
757660-3,5,1/1/20,0,0.002427185,0.012135922,0,0.024271845,0,0.04368932,0.28883495,0,0
757660-4,5,1/1/20,0.008287293,0.012430939,0.027624309,0.03038674,0.011049724,0,0.04558011,0.25,0,0
757660-5,5,1/1/20,0,0.027829314,0.044526902,0,0,0.012987013,0.072356215,0.25974026,0,0
